tripduration,starttime,stoptime,start.station.latitude,start.station.longitude,end.station.latitude,end.station.longitude,bikeid,usertype,birth.year,gender,start.date
234,01:59.7,05:54.0,40.7242941,-74.0354826,40.7287448,-74.0321082,26160,Subscriber,1989,1,8/17/19
333,18:02.7,23:36.2,40.71958612,-74.04311746,40.72528911,-74.04557168,26277,Subscriber,1958,1,3/28/19
562,46:10.8,55:33.7,40.73478582,-74.05044364,40.74871595,-74.0404433,26217,Subscriber,1989,2,10/8/19
540,38:31.7,47:32.4,40.71649,-74.04105,40.7287448,-74.0321082,29654,Subscriber,1983,2,7/7/19
4802,51:10.5,11:13.1,40.7192517,-74.034234,40.7141454,-74.0335519,29530,Subscriber,1986,1,5/26/19
451,06:57.8,14:28.9,40.7272235,-74.0337589,40.71687,-74.03281,29302,Subscriber,1988,2,9/4/19
743,50:59.0,03:22.6,40.72165072,-74.04288411,40.7287448,-74.0321082,40469,Customer,1993,1,9/2/20
142,00:31.9,02:54.0,40.72568548,-74.04879034,40.72333159,-74.04595256,29571,Subscriber,1982,1,9/14/19
200,10:55.3,14:15.5,40.72759597,-74.04424731,40.72152515,-74.04630454,29228,Subscriber,1986,1,9/15/19
526,58:49.7,07:36.6,40.7192517,-74.034234,40.7177325,-74.043845,42350,Customer,1969,0,11/7/20
158,18:00.3,20:38.8,40.71958612,-74.04311746,40.72333159,-74.04595256,26308,Subscriber,1981,1,7/2/19
204,11:10.8,14:35.7,40.73367,-74.0625,40.737711,-74.066921,29291,Subscriber,1956,1,1/27/20
195,35:58.8,39:14.8,40.72533993,-74.06762213,40.72210379,-74.071455,42422,Subscriber,1992,1,9/17/20
309,13:09.6,18:19.4,40.72759597,-74.04424731,40.71958612,-74.04311746,26161,Customer,1996,2,7/7/19
543,56:44.4,05:48.1,40.71458404,-74.04281706,40.7112423,-74.0557013,26314,Subscriber,1984,2,7/8/19
3877,54:21.9,58:59.1,40.73520838,-74.04696375,40.73520838,-74.04696375,42481,Customer,1982,1,8/20/20
269,34:16.7,38:46.0,40.7308971,-74.06391263,40.737711,-74.066921,29675,Subscriber,1976,1,5/7/19
476,40:51.2,48:48.0,40.7308971,-74.06391263,40.74267714,-74.05178863,26253,Subscriber,1995,2,3/24/19
368,39:46.8,45:55.8,40.71848892,-74.04772663,40.71942,-74.05099,29646,Customer,1977,1,9/9/19
194,23:37.2,26:51.9,40.7127742,-74.0364857,40.71458404,-74.04281706,30345,Subscriber,1986,1,9/24/19
1235,16:26.2,37:02.1,40.71458404,-74.04281706,40.7443187,-74.0439909,44390,Subscriber,1968,2,7/2/20
841,07:05.7,21:07.7,40.71241882,-74.03852552,40.7177325,-74.043845,47252,Subscriber,1974,1,10/9/20
969,36:04.2,52:14.2,40.74871595,-74.0404433,40.71687,-74.03281,29605,Subscriber,1985,1,11/21/19
448,17:02.1,24:30.5,40.74267714,-74.05178863,40.7308971,-74.06391263,26269,Subscriber,1991,1,10/1/19
1350,17:48.3,40:19.2,40.7287448,-74.0321082,40.71241882,-74.03852552,29259,Subscriber,1993,1,10/5/19
127,46:39.9,48:47.6,40.7272235,-74.0337589,40.7287448,-74.0321082,29235,Subscriber,1989,1,12/22/19
682,48:47.2,00:09.6,40.7141454,-74.0335519,40.72601173,-74.05038893,29500,Subscriber,1978,1,10/16/19
2607,13:03.6,56:31.6,40.7192517,-74.034234,40.71687,-74.03281,42134,Subscriber,1984,1,8/3/20
143,33:14.9,35:38.0,40.7272235,-74.0337589,40.7287448,-74.0321082,42178,Subscriber,1992,2,2/4/20
2249,21:19.1,58:48.2,40.7287448,-74.0321082,40.71458404,-74.04281706,42130,Subscriber,1968,1,6/14/20
945,53:35.6,09:20.8,40.72572614,-74.07195926,40.7443187,-74.0439909,42475,Subscriber,1970,1,2/8/20
224,25:47.7,29:32.3,40.71958612,-74.04311746,40.72163014,-74.04996783,29450,Subscriber,1977,2,6/21/19
1356,23:54.7,46:31.1,40.7376037,-74.0524783,40.7127742,-74.0364857,29522,Subscriber,1993,1,2/8/19
333,57:35.3,03:08.7,40.72759597,-74.04424731,40.71958612,-74.04311746,29635,Subscriber,1973,1,3/4/19
871,02:03.2,16:34.8,40.7246051,-74.07840595,40.71687,-74.03281,29639,Subscriber,1991,2,10/4/19
167,40:07.3,42:54.8,40.71649,-74.04105,40.71958612,-74.04311746,42124,Subscriber,1985,2,2/20/20
308,16:59.7,22:08.1,40.7177325,-74.043845,40.71517768,-74.03768331,35285,Subscriber,1986,1,9/28/20
228,00:04.0,03:52.8,40.72759597,-74.04424731,40.71958612,-74.04311746,26198,Subscriber,1989,1,9/13/19
430,25:28.2,32:39.2,40.7211236,-74.03805095,40.72163014,-74.04996783,29679,Subscriber,1985,1,5/23/19
1034,04:24.7,21:39.2,40.7183552,-74.03891444,40.7287448,-74.0321082,42147,Customer,1981,2,4/25/20
240,20:09.8,24:10.1,40.71458404,-74.04281706,40.71958612,-74.04311746,42287,Subscriber,1980,1,2/14/20
6457,07:04.5,54:42.2,40.7211236,-74.03805095,40.7287448,-74.0321082,42191,Customer,1990,1,7/30/20
115,04:40.4,06:35.7,40.7272235,-74.0337589,40.7242941,-74.0354826,26208,Subscriber,1990,1,5/19/19
264,11:30.8,15:55.7,40.71458404,-74.04281706,40.7162469,-74.0334588,29217,Subscriber,1986,1,2/13/19
203,24:23.4,27:46.6,40.7112423,-74.0557013,40.71346383,-74.06285852,29605,Subscriber,1986,1,2/2/20
629,22:42.0,33:11.6,40.71458404,-74.04281706,40.72759597,-74.04424731,29623,Subscriber,1969,0,10/13/19
636,28:10.5,38:46.9,40.7287448,-74.0321082,40.7192517,-74.034234,29272,Subscriber,1959,1,11/18/19
172,33:51.4,36:44.1,40.72528911,-74.04557168,40.72165072,-74.04288411,29589,Subscriber,1981,1,6/8/19
3553,57:03.2,56:16.4,40.71653978,-74.04963791,40.72759597,-74.04424731,42195,Customer,1969,0,7/26/20
127,54:22.3,56:30.1,40.72163014,-74.04996783,40.71958612,-74.04311746,29477,Subscriber,1981,2,11/4/19
895,54:11.7,09:06.9,40.72572614,-74.07195926,40.7183552,-74.03891444,47019,Subscriber,1988,1,10/17/20
160,25:18.1,27:58.8,40.71848892,-74.04772663,40.71958612,-74.04311746,29534,Subscriber,1958,1,12/5/19
401,43:29.6,50:10.6,40.7272235,-74.0337589,40.7192517,-74.034234,26179,Subscriber,1980,1,6/2/19
259,47:51.1,52:10.4,40.71958612,-74.04311746,40.71458404,-74.04281706,29486,Subscriber,1991,1,10/25/19
271,39:40.9,44:12.5,40.7162469,-74.0334588,40.71458404,-74.04281706,26188,Subscriber,1993,1,5/17/19
438,19:44.4,27:03.0,40.73367,-74.0625,40.74267714,-74.05178863,26256,Subscriber,1987,1,10/21/19
204,37:13.8,40:38.8,40.72755147,-74.07106072,40.7308971,-74.06391263,29240,Subscriber,1974,1,7/24/19
1593,04:31.5,31:05.1,40.72755147,-74.07106072,40.71458404,-74.04281706,42384,Subscriber,1980,1,4/5/20
287,53:39.1,58:27.1,40.7376037,-74.0524783,40.73520838,-74.04696375,29500,Subscriber,1982,1,11/28/19
309,40:18.2,45:28.1,40.7242941,-74.0354826,40.72759597,-74.04424731,29670,Subscriber,1986,1,6/1/19
507,52:28.6,00:56.0,40.72528911,-74.04557168,40.72165072,-74.04288411,29539,Subscriber,1985,1,1/6/20
104,07:51.9,09:36.1,40.71687,-74.03281,40.7192517,-74.034234,26241,Subscriber,1971,2,11/6/19
752,28:02.4,40:35.3,40.72152515,-74.04630454,40.7242941,-74.0354826,46291,Subscriber,1984,1,9/27/20
318,28:34.8,33:53.6,40.7162469,-74.0334588,40.71848892,-74.04772663,26224,Subscriber,1983,1,3/24/19
374,30:46.8,37:01.0,40.7246051,-74.07840595,40.7308971,-74.06391263,29208,Subscriber,1983,1,4/21/19
345,59:08.0,04:53.9,40.72601173,-74.05038893,40.71958612,-74.04311746,29604,Subscriber,1988,2,8/20/19
1560,42:57.5,08:58.3,40.7272235,-74.0337589,40.72759597,-74.04424731,42258,Customer,1969,0,2/7/20
2820,27:03.6,14:03.8,40.71687,-74.03281,40.7242941,-74.0354826,42597,Subscriber,1992,1,7/2/20
789,15:06.8,28:16.7,40.7183552,-74.03891444,40.7183552,-74.03891444,42125,Subscriber,1986,1,4/19/20
1062,07:30.5,25:12.9,40.7192822,-74.07126188,40.7211236,-74.03805095,42429,Subscriber,1992,2,5/31/20
1385,47:01.6,10:06.8,40.7308971,-74.06391263,40.71687,-74.03281,44343,Customer,1969,0,8/7/20
558,10:28.9,19:47.5,40.7308971,-74.06391263,40.74267714,-74.05178863,42195,Subscriber,1995,2,2/23/20
741,46:32.5,58:54.3,40.7272235,-74.0337589,40.7127742,-74.0364857,29263,Subscriber,1991,1,2/14/19
296,49:01.2,53:57.9,40.72759597,-74.04424731,40.7272235,-74.0337589,26305,Subscriber,1983,1,2/27/19
2160,59:00.1,35:00.3,40.74267714,-74.05178863,40.7272235,-74.0337589,29246,Customer,1993,2,10/22/19
195,03:29.0,06:44.4,40.7308971,-74.06391263,40.72533993,-74.06762213,42108,Customer,1969,0,10/4/20
214,29:01.3,32:35.8,40.71958612,-74.04311746,40.72759597,-74.04424731,29122,Subscriber,1973,1,1/25/19
617,32:34.8,42:52.3,40.7183552,-74.03891444,40.7183552,-74.03891444,42268,Subscriber,1986,1,3/12/20
509,39:37.1,48:06.8,40.71848892,-74.04772663,40.71848892,-74.04772663,29623,Subscriber,1988,2,12/21/19
130,44:55.7,47:06.5,40.72528911,-74.04557168,40.72152515,-74.04630454,26283,Subscriber,1958,2,11/2/19
378,24:37.7,30:56.3,40.71958612,-74.04311746,40.71517768,-74.03768331,42350,Subscriber,1989,2,10/4/20
1620,51:47.6,18:48.4,40.7112423,-74.0557013,40.7112423,-74.0557013,42180,Customer,1992,2,6/19/20
438,46:19.7,53:38.5,40.71958612,-74.04311746,40.7241765,-74.0506564,29623,Subscriber,1977,1,11/4/19
231,21:54.5,25:46.3,40.71687,-74.03281,40.7177325,-74.043845,42412,Subscriber,1988,1,10/15/20
392,16:19.2,22:51.8,40.71458404,-74.04281706,40.71687,-74.03281,29281,Subscriber,1988,1,8/6/19
682,58:26.8,09:49.2,40.7192517,-74.034234,40.7192517,-74.034234,42613,Subscriber,1984,1,5/15/20
268,50:56.9,55:25.3,40.72165072,-74.04288411,40.72601173,-74.05038893,26245,Customer,1969,0,1/7/20
750,55:43.4,08:13.8,40.7308971,-74.06391263,40.72759597,-74.04424731,29262,Subscriber,1987,1,8/14/19
149,31:05.9,33:35.5,40.7177325,-74.043845,40.71848892,-74.04772663,29293,Subscriber,1988,1,4/8/19
322,50:13.2,55:35.5,40.7376037,-74.0524783,40.73520838,-74.04696375,17415,Subscriber,1982,1,7/23/20
238,07:16.8,11:14.8,40.7308971,-74.06391263,40.72533993,-74.06762213,26164,Subscriber,1981,1,11/14/19
149,55:05.3,57:34.3,40.71458404,-74.04281706,40.71517768,-74.03768331,42805,Subscriber,1992,1,12/5/20
697,26:19.4,37:57.2,40.71517768,-74.03768331,40.7236589,-74.0641943,26273,Subscriber,1977,1,7/6/19
717,00:59.7,12:57.0,40.72755147,-74.07106072,40.71458404,-74.04281706,26192,Subscriber,1989,1,10/17/19
1935,09:41.7,41:56.8,40.72163014,-74.04996783,40.7376037,-74.0524783,42477,Customer,1993,1,6/9/20
352,08:59.3,14:51.4,40.72333159,-74.04595256,40.72601173,-74.05038893,29447,Subscriber,1992,1,3/17/19
965,08:44.3,24:49.7,40.7287448,-74.0321082,40.74267714,-74.05178863,42591,Customer,1991,1,4/30/20
146,46:15.6,48:42.3,40.71687,-74.03281,40.7183552,-74.03891444,26214,Subscriber,1982,1,9/4/19
101,18:57.9,20:39.5,40.72152515,-74.04630454,40.71958612,-74.04311746,44689,Subscriber,1990,1,8/11/20
312,48:00.1,53:12.3,40.71958612,-74.04311746,40.7241765,-74.0506564,29455,Subscriber,1982,1,4/30/19
2181,59:07.6,35:29.1,40.71653978,-74.04963791,40.71653978,-74.04963791,42212,Customer,1969,0,10/11/20
346,42:18.0,48:04.2,40.72759597,-74.04424731,40.71958612,-74.04311746,29571,Subscriber,1981,1,7/31/19
980,32:39.5,49:00.2,40.72152515,-74.04630454,40.73496102,-74.05950308,46527,Customer,1990,1,10/4/20
454,14:45.2,22:19.6,40.7183552,-74.03891444,40.7183552,-74.03891444,42245,Subscriber,1986,1,5/16/20
446,15:43.1,23:09.3,40.7272235,-74.0337589,40.7162469,-74.0334588,29487,Subscriber,1986,1,4/16/19
689,16:26.4,27:56.1,40.71458404,-74.04281706,40.7287448,-74.0321082,42528,Customer,1993,2,7/21/20
284,39:29.7,44:14.0,40.7308971,-74.06391263,40.737711,-74.066921,29435,Subscriber,1966,1,8/20/19
2392,15:42.2,55:34.9,40.7192517,-74.034234,40.7287448,-74.0321082,29205,Customer,1969,0,7/5/19
327,18:29.8,23:57.1,40.72568548,-74.04879034,40.72152515,-74.04630454,42573,Customer,1969,0,7/15/20
346,17:30.2,23:16.7,40.7211236,-74.03805095,40.71458404,-74.04281706,41498,Subscriber,1986,1,6/26/20
517,20:24.3,29:01.6,40.71517768,-74.03768331,40.7287448,-74.0321082,38358,Customer,1969,0,6/28/20
260,58:07.0,02:27.4,40.71458404,-74.04281706,40.71958612,-74.04311746,26237,Subscriber,1983,2,11/26/19
1183,41:04.4,00:48.2,40.7287448,-74.0321082,40.7287448,-74.0321082,42293,Subscriber,1980,0,7/5/20
440,36:56.7,44:17.6,40.71653978,-74.04963791,40.72759597,-74.04424731,29608,Subscriber,1996,2,6/30/19
989,26:07.0,42:36.7,40.7287448,-74.0321082,40.7287448,-74.0321082,42117,Subscriber,1989,1,8/16/20
2908,29:14.9,17:43.4,40.7192517,-74.034234,40.73520838,-74.04696375,28325,Customer,1994,2,5/31/20
216,57:50.0,01:26.9,40.72152515,-74.04630454,40.72568548,-74.04879034,26190,Customer,1969,0,7/4/19
437,33:00.7,40:18.5,40.74267714,-74.05178863,40.73367,-74.0625,29598,Subscriber,1990,1,10/15/19
136,29:42.1,31:58.7,40.7177325,-74.043845,40.72152515,-74.04630454,26316,Subscriber,1979,1,3/14/19
319,42:46.1,48:05.6,40.71458404,-74.04281706,40.7192517,-74.034234,42300,Subscriber,1992,1,6/11/20
249,41:11.2,45:20.4,40.7192517,-74.034234,40.7272235,-74.0337589,29542,Subscriber,1990,1,8/9/19
2306,18:30.2,56:56.8,40.72333159,-74.04595256,40.71653978,-74.04963791,38937,Subscriber,1978,2,6/23/20
145,33:39.3,36:04.3,40.7443187,-74.0439909,40.74871595,-74.0404433,29247,Customer,1991,2,1/6/20
896,32:41.1,47:37.6,40.71848892,-74.04772663,40.7308971,-74.06391263,42453,Subscriber,1976,1,9/9/20
392,14:35.0,21:07.2,40.7308971,-74.06391263,40.72572614,-74.07195926,29578,Subscriber,1970,1,12/6/19
609,00:58.8,11:08.6,40.71458404,-74.04281706,40.7242941,-74.0354826,29536,Subscriber,1986,1,6/22/19
398,54:12.2,00:50.9,40.7192517,-74.034234,40.71241882,-74.03852552,42495,Subscriber,1962,2,3/22/20
255,59:47.5,04:03.0,40.72759597,-74.04424731,40.71958612,-74.04311746,29449,Subscriber,1978,1,12/6/19
2542,38:32.5,20:55.2,40.7183552,-74.03891444,40.7183552,-74.03891444,44762,Subscriber,1985,1,1/16/21
361,40:18.3,46:19.7,40.7192822,-74.07126188,40.7192822,-74.07126188,29522,Subscriber,1976,1,1/20/20
3004,29:01.7,19:06.0,40.71653978,-74.04963791,40.71653978,-74.04963791,42108,Subscriber,1971,2,8/1/20
297,07:28.1,12:25.5,40.7192517,-74.034234,40.7272235,-74.0337589,26158,Subscriber,1983,1,9/5/19
2949,45:55.3,35:04.9,40.71958612,-74.04311746,40.7177325,-74.043845,26274,Subscriber,1982,2,3/29/19
442,27:29.8,34:52.2,40.7192517,-74.034234,40.72759597,-74.04424731,26200,Subscriber,1964,1,5/10/19
670,49:29.1,00:39.6,40.7211236,-74.03805095,40.7211236,-74.03805095,42334,Subscriber,1992,1,5/7/20
984,15:37.7,32:02.5,40.7308971,-74.06391263,40.71113,-74.0789,29548,Subscriber,1977,1,3/5/19
2037,12:36.4,46:33.9,40.71517768,-74.03768331,40.7141454,-74.0335519,42525,Customer,1969,0,8/2/20
224,09:01.8,12:46.6,40.71958612,-74.04311746,40.71458404,-74.04281706,29589,Subscriber,1978,1,8/15/19
217,49:27.6,53:04.9,40.71958612,-74.04311746,40.72528911,-74.04557168,29519,Subscriber,1987,2,9/26/19
303,50:27.0,55:30.4,40.71687,-74.03281,40.71458404,-74.04281706,26277,Subscriber,1964,2,12/23/19
295,57:04.5,02:00.0,40.71958612,-74.04311746,40.7127742,-74.0364857,26261,Subscriber,1987,1,11/4/19
202,44:53.4,48:15.7,40.73367,-74.0625,40.737711,-74.066921,42191,Subscriber,1978,1,2/27/20
10786,39:02.0,38:48.0,40.7141454,-74.0335519,40.7183552,-74.03891444,42475,Customer,1969,0,6/14/20
321,21:12.6,26:34.5,40.72601173,-74.05038893,40.71958612,-74.04311746,29653,Subscriber,1986,2,7/27/19
83,16:42.3,18:06.2,40.7246051,-74.07840595,40.7246051,-74.07840595,42280,Subscriber,1993,1,11/27/20
854,52:38.2,06:52.8,40.71958612,-74.04311746,40.72759597,-74.04424731,29634,Subscriber,1991,2,3/1/19
220,29:22.4,33:03.4,40.71241882,-74.03852552,40.7162469,-74.0334588,29593,Subscriber,1988,1,5/8/19
897,45:06.7,00:04.4,40.7192517,-74.034234,40.72759597,-74.04424731,41356,Subscriber,1992,1,6/10/20
3767,41:05.1,43:52.5,40.7141454,-74.0335519,40.7141454,-74.0335519,42246,Customer,1986,2,4/5/20
841,25:55.0,39:56.4,40.7236589,-74.0641943,40.71241882,-74.03852552,42140,Subscriber,1987,2,7/2/20
149,18:39.3,21:08.9,40.7183552,-74.03891444,40.71687,-74.03281,42379,Subscriber,1982,1,8/28/20
691,18:26.0,29:57.5,40.71458404,-74.04281706,40.7272235,-74.0337589,42316,Customer,1993,2,8/13/20
1015,04:24.2,21:20.1,40.71113,-74.0789,40.72152515,-74.04630454,42202,Subscriber,1988,1,2/22/20
631,53:12.6,03:43.7,40.72759597,-74.04424731,40.73074263,-74.06378388,26215,Subscriber,1990,1,2/5/19
2229,10:18.0,47:27.0,40.71435837,-74.06661093,40.7287448,-74.0321082,44388,Customer,1969,0,7/18/20
261,26:05.6,30:27.5,40.7241765,-74.0506564,40.71958612,-74.04311746,26242,Subscriber,1993,1,1/23/19
219,22:06.0,25:45.4,40.71517768,-74.03768331,40.7177325,-74.043845,29453,Subscriber,1974,1,8/4/19
307,17:55.3,23:03.2,40.73496102,-74.05950308,40.7308971,-74.06391263,44857,Subscriber,1969,1,9/3/20
5690,27:40.7,02:31.4,40.7177325,-74.043845,40.71346383,-74.06285852,42501,Customer,1990,2,4/25/20
513,33:20.3,41:53.9,40.72163014,-74.04996783,40.71458404,-74.04281706,39160,Subscriber,1977,2,7/30/20
1111,38:02.0,56:33.7,40.71653978,-74.04963791,40.7192517,-74.034234,42520,Subscriber,1992,2,5/2/20
444,27:37.0,35:01.6,40.73478582,-74.05044364,40.7272235,-74.0337589,26235,Subscriber,1988,1,9/19/19
2463,19:16.6,00:19.8,40.7112423,-74.0557013,40.7112423,-74.0557013,42384,Customer,1986,1,5/25/20
448,48:22.2,55:50.5,40.72163014,-74.04996783,40.7192517,-74.034234,29528,Subscriber,1949,1,3/20/19
270,38:45.0,43:15.4,40.71958612,-74.04311746,40.72759597,-74.04424731,26207,Subscriber,1977,1,4/10/19
597,13:37.2,23:35.0,40.72601173,-74.05038893,40.73496102,-74.05950308,26299,Subscriber,1989,1,9/30/19
3839,21:59.0,25:58.2,40.71653978,-74.04963791,40.71653978,-74.04963791,42415,Customer,1969,0,3/8/20
638,12:12.0,22:50.3,40.72533993,-74.06762213,40.7311689,-74.0575736,29520,Subscriber,1989,1,9/26/19
323,06:57.6,12:21.0,40.7308971,-74.06391263,40.7236589,-74.0641943,29598,Subscriber,1962,1,11/13/19
259,33:50.7,38:10.5,40.7376037,-74.0524783,40.73367,-74.0625,29624,Subscriber,1988,1,10/14/19
165,21:59.0,24:44.8,40.71653978,-74.04963791,40.7177325,-74.043845,44400,Subscriber,1985,1,8/31/20
252,57:59.7,02:12.5,40.72533993,-74.06762213,40.73367,-74.0625,29245,Subscriber,2000,1,4/23/19
1445,01:04.7,25:09.9,40.71241882,-74.03852552,40.71848892,-74.04772663,45256,Customer,1994,2,8/7/20
296,06:17.5,11:14.3,40.7183552,-74.03891444,40.7272235,-74.0337589,29229,Subscriber,1973,2,9/28/19
162,16:29.0,19:11.4,40.7211236,-74.03805095,40.7242941,-74.0354826,29457,Subscriber,1978,1,7/9/19
289,20:40.2,25:29.9,40.72759597,-74.04424731,40.72165072,-74.04288411,26165,Subscriber,1994,1,7/22/19
790,26:08.6,39:19.0,40.72568548,-74.04879034,40.71241882,-74.03852552,29654,Subscriber,1977,2,11/29/19
332,45:14.2,50:46.3,40.7183552,-74.03891444,40.7272235,-74.0337589,26272,Subscriber,1979,2,11/3/19
877,12:38.1,27:15.4,40.7127742,-74.0364857,40.73520838,-74.04696375,29222,Subscriber,1990,2,10/26/19
1167,42:41.0,02:08.3,40.7241765,-74.0506564,40.7192517,-74.034234,42448,Subscriber,1979,1,3/12/20
577,15:45.3,25:23.0,40.72568548,-74.04879034,40.71687,-74.03281,29654,Subscriber,1986,1,10/2/19
103,20:58.1,22:41.4,40.72333159,-74.04595256,40.72165072,-74.04288411,29492,Subscriber,1988,2,1/26/20
1572,39:54.3,06:06.4,40.7272235,-74.0337589,40.7112423,-74.0557013,42331,Customer,1969,0,9/9/20
145,11:08.5,13:33.5,40.72568548,-74.04879034,40.72152515,-74.04630454,26260,Subscriber,1977,1,11/9/19
854,05:45.9,20:00.2,40.737711,-74.066921,40.72572614,-74.07195926,44732,Subscriber,1991,1,9/10/20
777,27:34.9,40:32.9,40.71458404,-74.04281706,40.71687,-74.03281,42343,Subscriber,1990,1,10/5/20
259,45:56.8,50:16.2,40.7308971,-74.06391263,40.72572614,-74.07195926,26305,Subscriber,1974,1,8/23/19
596,08:02.6,17:58.7,40.7236589,-74.0641943,40.7177325,-74.043845,35272,Subscriber,1991,1,8/5/20
918,54:45.6,10:04.5,40.7443187,-74.0439909,40.74871595,-74.0404433,42470,Subscriber,1994,1,9/29/20
295,17:45.6,22:40.7,40.7183552,-74.03891444,40.71241882,-74.03852552,29646,Subscriber,1988,2,8/28/19
302,13:26.7,18:29.3,40.72528911,-74.04557168,40.7192517,-74.034234,29439,Subscriber,1987,1,10/8/19
523,56:10.4,04:54.0,40.71653978,-74.04963791,40.71435837,-74.06661093,46326,Customer,1988,1,10/14/20
759,24:11.5,36:51.1,40.72759597,-74.04424731,40.7127742,-74.0364857,29248,Subscriber,1977,2,11/23/19
1383,14:46.6,37:49.9,40.7272235,-74.0337589,40.7141454,-74.0335519,42410,Subscriber,1994,2,2/29/20
405,42:23.7,49:09.4,40.73367,-74.0625,40.7376037,-74.0524783,42585,Subscriber,1989,1,2/6/20
346,07:14.5,13:00.8,40.71649,-74.04105,40.72152515,-74.04630454,26216,Customer,1969,0,8/24/19
145,12:45.2,15:10.9,40.71458404,-74.04281706,40.7177325,-74.043845,29122,Subscriber,1983,1,12/5/19
1402,08:43.9,32:06.2,40.71687,-74.03281,40.72152515,-74.04630454,42383,Subscriber,1982,1,3/7/20
516,35:15.9,43:52.0,40.7211236,-74.03805095,40.72333159,-74.04595256,26262,Customer,1993,1,8/31/19
841,03:47.2,17:49.1,40.7308971,-74.06391263,40.7308971,-74.06391263,26221,Subscriber,1988,1,6/1/19
465,59:28.8,07:14.3,40.7272235,-74.0337589,40.71517768,-74.03768331,44723,Subscriber,1956,1,7/13/20
1798,39:25.8,09:24.4,40.7211236,-74.03805095,40.71958612,-74.04311746,42252,Customer,1995,1,6/14/20
1045,39:48.1,57:13.4,40.71241882,-74.03852552,40.72528911,-74.04557168,42203,Subscriber,1962,1,6/12/20
965,14:19.6,30:25.3,40.72568548,-74.04879034,40.71958612,-74.04311746,42434,Subscriber,1992,1,11/12/20
5876,18:45.0,56:42.0,40.7272235,-74.0337589,40.7272235,-74.0337589,42505,Customer,1990,1,5/25/20
2425,22:50.3,03:15.9,40.7272235,-74.0337589,40.7272235,-74.0337589,26221,Subscriber,1992,2,11/11/19
553,53:15.6,02:28.8,40.72601173,-74.05038893,40.71517768,-74.03768331,26185,Customer,1969,0,8/4/19
270,23:29.6,27:59.9,40.72759597,-74.04424731,40.71958612,-74.04311746,26254,Subscriber,1998,1,6/17/19
3229,15:33.5,09:22.7,40.71653978,-74.04963791,40.71653978,-74.04963791,42133,Subscriber,1980,1,7/11/20
153,01:45.9,04:19.7,40.71958612,-74.04311746,40.72333159,-74.04595256,39160,Subscriber,1985,1,8/31/20
163,43:44.6,46:28.2,40.7192517,-74.034234,40.7242941,-74.0354826,29511,Subscriber,1990,1,4/13/19
292,57:28.0,02:20.1,40.737711,-74.066921,40.7308971,-74.06391263,42251,Subscriber,1989,1,12/3/20
315,58:10.3,03:25.9,40.7272235,-74.0337589,40.7183552,-74.03891444,26310,Subscriber,1988,1,7/4/19
226,16:49.5,20:36.2,40.72333159,-74.04595256,40.72601173,-74.05038893,29471,Subscriber,1986,2,1/4/19
2251,27:18.6,04:50.4,40.74590997,-74.05727148,40.74590997,-74.05727148,29278,Subscriber,1987,2,8/15/19
179,22:09.6,25:09.3,40.72601173,-74.05038893,40.72152515,-74.04630454,29675,Subscriber,1981,2,6/8/19
486,50:40.9,58:47.7,40.71958612,-74.04311746,40.71241882,-74.03852552,42347,Subscriber,1961,2,3/14/20
1137,31:56.6,50:54.5,40.7141454,-74.0335519,40.72759597,-74.04424731,29596,Customer,1969,0,6/16/19
249,17:34.9,21:44.6,40.72568548,-74.04879034,40.71958612,-74.04311746,26175,Subscriber,1989,1,12/6/19
1165,43:59.8,03:25.4,40.71687,-74.03281,40.7242941,-74.0354826,42450,Customer,1969,0,1/17/21
160,42:23.7,45:03.9,40.7242941,-74.0354826,40.7272235,-74.0337589,46395,Customer,1969,0,11/4/20
546,23:15.3,32:21.7,40.71687,-74.03281,40.71458404,-74.04281706,29446,Subscriber,1963,1,12/14/19
1453,44:28.7,08:42.6,40.7192822,-74.07126188,40.72533993,-74.06762213,26220,Customer,1975,1,7/19/19
167,07:46.0,10:33.4,40.71458404,-74.04281706,40.7177325,-74.043845,43693,Subscriber,1983,1,1/20/21
266,17:36.2,22:02.4,40.72759597,-74.04424731,40.71958612,-74.04311746,29277,Subscriber,1984,1,1/29/19
1415,03:15.3,26:51.1,40.72528911,-74.04557168,40.71517768,-74.03768331,29588,Subscriber,1986,1,2/20/19
4306,55:24.5,07:11.4,40.7112423,-74.0557013,40.7112423,-74.0557013,29582,Customer,1969,0,1/11/20
909,47:21.1,02:30.3,40.7287448,-74.0321082,40.72163014,-74.04996783,42220,Subscriber,1981,1,8/7/20
2590,49:34.5,32:45.3,40.71458404,-74.04281706,40.71458404,-74.04281706,42450,Subscriber,1983,1,6/4/20
584,11:24.1,21:08.2,40.7236589,-74.0641943,40.72152515,-74.04630454,26198,Subscriber,1972,1,12/10/19
121,17:07.7,19:09.3,40.72163014,-74.04996783,40.71958612,-74.04311746,30345,Subscriber,1981,1,9/20/19
285,24:30.4,29:15.9,40.71958612,-74.04311746,40.72601173,-74.05038893,26299,Subscriber,1978,1,2/13/19
328,49:55.8,55:23.9,40.72759597,-74.04424731,40.7177325,-74.043845,29623,Subscriber,1969,0,10/12/19
852,14:21.1,28:33.3,40.7177325,-74.043845,40.73367,-74.0625,42129,Customer,1992,1,6/21/20
